atr_mult,rebound,vol_block,atr_fast,atr_slow,final,max_dd_pct,months_up_pct,median_year_pct,years_up,trades_per_year,ruined
5.4,0.35,1.0,30,150,1053.21,30.98,60.8,5.07,18,106.0,False
5.4,0.35,1.0,30,200,807.84,31.63,56.4,5.07,18,105.0,False
5.4,0.35,1.0,30,288,956.68,29.74,56.8,5.59,15,112.0,False
5.4,0.35,1.0,30,400,1140.04,30.42,59.5,6.4,17,108.0,False
5.4,0.35,1.1,5,150,700.82,22.03,53.7,10.0,15,85.0,False
5.4,0.35,1.1,5,200,1049.41,20.03,54.6,7.18,17,83.0,False
5.4,0.35,1.1,5,288,801.13,18.93,51.5,6.14,17,90.0,False
5.4,0.35,1.1,5,400,988.65,20.78,59.5,4.97,17,87.0,False
5.4,0.35,1.1,10,150,967.81,19.61,58.1,4.88,18,102.0,False
5.4,0.35,1.1,10,200,793.67,20.6,55.1,5.86,19,101.0,False
5.4,0.35,1.1,10,288,766.23,32.3,52.4,7.04,17,96.0,False
5.4,0.35,1.1,10,400,800.86,30.42,52.4,8.11,16,104.0,False
5.4,0.35,1.1,15,150,904.23,24.72,54.6,8.68,15,107.0,False
5.4,0.35,1.1,15,200,627.69,24.77,51.5,5.28,14,106.0,False
5.4,0.35,1.1,15,288,635.69,32.63,52.0,2.87,13,114.0,False
5.4,0.35,1.1,15,400,761.54,34.84,55.9,7.57,14,110.0,False
5.4,0.35,1.1,20,150,920.75,27.07,54.6,7.76,16,114.0,False
5.4,0.35,1.1,20,200,698.91,29.42,54.6,5.69,16,105.0,False
5.4,0.35,1.1,20,288,812.78,31.04,50.7,5.58,15,117.0,False
5.4,0.35,1.1,20,400,882.06,21.43,57.3,5.95,17,115.0,False
5.4,0.35,1.1,30,150,740.22,57.01,54.2,6.21,16,119.0,False
5.4,0.35,1.1,30,200,925.32,26.84,55.9,10.03,16,110.0,False
5.4,0.35,1.1,30,288,491.6,28.89,49.8,1.26,16,123.0,False
5.4,0.35,1.1,30,400,592.68,50.66,50.7,0.86,14,128.0,False
5.4,0.35,1.2,5,150,641.84,26.46,50.7,1.83,16,95.0,False
5.4,0.35,1.2,5,200,771.96,25.88,51.5,4.1,16,93.0,False
5.4,0.35,1.2,5,288,592.34,23.86,50.7,5.46,14,98.0,False
5.4,0.35,1.2,5,400,375.62,27.79,54.2,5.64,14,97.0,False
5.4,0.35,1.2,10,150,641.62,32.25,54.2,5.03,14,105.0,False
5.4,0.35,1.2,10,200,917.66,21.97,53.3,5.86,16,108.0,False
5.4,0.35,1.2,10,288,523.09,26.84,52.4,4.02,14,111.0,False
5.4,0.35,1.2,10,400,341.26,28.64,51.5,1.8,12,113.0,False
5.4,0.35,1.2,15,150,558.75,32.4,50.7,2.16,13,119.0,False
5.4,0.35,1.2,15,200,711.2,30.1,54.6,10.29,16,108.0,False
5.4,0.35,1.2,15,288,400.61,50.96,42.3,0.81,10,122.0,False
5.4,0.35,1.2,15,400,570.09,36.93,51.1,7.43,15,119.0,False
5.4,0.35,1.2,20,150,700.04,32.68,54.2,4.76,15,121.0,False
5.4,0.35,1.2,20,200,602.7,41.36,51.5,4.22,16,118.0,False
5.4,0.35,1.2,20,288,411.36,36.09,52.4,2.07,15,128.0,False
5.4,0.35,1.2,20,400,616.77,35.52,51.1,2.04,13,131.0,False
5.4,0.35,1.2,30,150,483.15,29.75,55.9,3.7,14,132.0,False
5.4,0.35,1.2,30,200,750.04,25.58,48.9,4.31,15,123.0,False
5.4,0.35,1.2,30,288,455.37,39.1,48.0,5.04,15,135.0,False
5.4,0.35,1.2,30,400,359.36,59.99,48.5,2.07,14,133.0,False
5.4,0.45,0.8,5,150,1522.15,18.66,63.9,6.89,19,61.0,False
5.4,0.45,0.8,5,200,1370.78,20.22,57.7,7.58,19,57.0,False
5.4,0.45,0.8,5,288,1526.21,18.66,65.2,7.21,18,57.0,False
5.4,0.45,0.8,5,400,1464.75,18.66,59.0,6.84,18,55.0,False
5.4,0.45,0.8,10,150,1446.3,19.42,62.1,7.54,19,63.0,False
5.4,0.45,0.8,10,200,1151.53,19.42,56.8,8.54,17,67.0,False
5.4,0.45,0.8,10,288,1679.34,19.17,66.1,4.18,19,62.0,False
5.4,0.45,0.8,10,400,1561.4,19.17,67.0,6.0,18,59.0,False
5.4,0.45,0.8,15,150,1668.24,18.71,68.7,8.51,18,70.0,False
5.4,0.45,0.8,15,200,1563.59,19.71,63.4,8.93,18,66.0,False
5.4,0.45,0.8,15,288,1386.32,19.32,62.6,7.83,19,67.0,False
5.4,0.45,0.8,15,400,1724.93,18.74,67.0,8.37,19,63.0,False
5.4,0.45,0.8,20,150,1879.5,17.75,69.2,6.56,19,67.0,False
5.4,0.45,0.8,20,200,1678.8,17.47,70.0,7.96,18,69.0,False
5.4,0.45,0.8,20,288,1656.64,18.14,63.4,7.18,19,69.0,False
5.4,0.45,0.8,20,400,1894.33,17.61,70.0,5.17,19,64.0,False
5.4,0.45,0.8,30,150,1504.06,17.93,66.1,6.83,18,73.0,False
5.4,0.45,0.8,30,200,1215.58,19.15,64.8,10.22,19,75.0,False
5.4,0.45,0.8,30,288,1137.87,17.93,63.9,5.74,19,76.0,False
5.4,0.45,0.8,30,400,1574.09,17.93,63.9,9.09,19,74.0,False
5.4,0.45,0.9,5,150,1254.87,18.38,61.2,4.9,18,67.0,False
5.4,0.45,0.9,5,200,1084.49,19.32,58.6,7.53,17,65.0,False
5.4,0.45,0.9,5,288,1496.33,19.92,63.0,8.37,18,66.0,False
5.4,0.45,0.9,5,400,1370.01,19.87,60.8,7.67,19,69.0,False
5.4,0.45,0.9,10,150,1402.79,19.99,62.1,8.04,19,77.0,False
5.4,0.45,0.9,10,200,1099.16,20.02,56.4,8.29,17,76.0,False
5.4,0.45,0.9,10,288,1465.95,19.47,63.4,9.37,19,71.0,False
5.4,0.45,0.9,10,400,1119.46,19.61,60.4,8.42,19,72.0,False
5.4,0.45,0.9,15,150,1785.83,19.78,65.2,9.23,19,77.0,False
5.4,0.45,0.9,15,200,1308.91,20.62,62.6,9.5,17,76.0,False
5.4,0.45,0.9,15,288,1336.51,18.92,59.9,9.98,18,78.0,False
5.4,0.45,0.9,15,400,1474.84,19.1,63.0,5.87,19,78.0,False
5.4,0.45,0.9,20,150,1515.63,18.76,63.9,4.93,18,79.0,False
5.4,0.45,0.9,20,200,1559.49,19.43,66.5,9.11,19,79.0,False
5.4,0.45,0.9,20,288,1576.87,18.46,65.2,8.43,18,81.0,False
5.4,0.45,0.9,20,400,1736.14,18.41,62.6,8.29,15,79.0,False
5.4,0.45,0.9,30,150,1237.39,18.02,60.4,7.15,17,82.0,False
5.4,0.45,0.9,30,200,1390.51,18.01,62.1,10.47,17,86.0,False
5.4,0.45,0.9,30,288,1407.69,19.08,62.1,4.18,18,88.0,False
5.4,0.45,0.9,30,400,1188.67,18.02,58.6,7.89,18,83.0,False
5.4,0.45,1.0,5,150,695.56,19.79,52.9,6.08,17,75.0,False
5.4,0.45,1.0,5,200,1329.72,21.01,59.0,11.24,19,72.0,False
5.4,0.45,1.0,5,288,956.08,20.45,55.9,5.4,17,67.0,False
5.4,0.45,1.0,5,400,889.91,18.38,57.3,5.44,17,75.0,False
5.4,0.45,1.0,10,150,980.15,22.6,59.5,10.53,18,81.0,False
5.4,0.45,1.0,10,200,1175.42,23.25,57.7,7.39,18,81.0,False
5.4,0.45,1.0,10,288,1280.0,22.13,60.4,6.99,17,83.0,False
5.4,0.45,1.0,10,400,965.18,22.04,56.4,10.77,17,88.0,False
5.4,0.45,1.0,15,150,1346.8,18.85,62.1,5.99,19,89.0,False
5.4,0.45,1.0,15,200,1438.2,19.31,60.8,8.54,19,88.0,False
5.4,0.45,1.0,15,288,1108.27,25.13,59.5,4.97,16,89.0,False
5.4,0.45,1.0,15,400,1046.0,19.04,59.9,5.24,17,90.0,False
5.4,0.45,1.0,20,150,1348.04,17.76,60.8,8.09,19,91.0,False
5.4,0.45,1.0,20,200,892.84,17.77,59.5,3.76,17,87.0,False
5.4,0.45,1.0,20,288,951.37,24.36,54.6,5.78,16,97.0,False
5.4,0.45,1.0,20,400,900.05,22.95,60.4,5.91,16,96.0,False
5.4,0.45,1.0,30,150,1366.91,24.4,63.4,7.53,19,101.0,False
5.4,0.45,1.0,30,200,1338.73,16.58,61.7,8.32,17,100.0,False
5.4,0.45,1.0,30,288,1138.09,19.01,61.2,3.53,17,103.0,False
5.4,0.45,1.0,30,400,806.8,18.09,54.2,6.46,16,99.0,False
5.4,0.45,1.1,5,150,1019.43,18.86,53.3,4.74,18,82.0,False
5.4,0.45,1.1,5,200,698.02,23.34,53.7,7.67,16,80.0,False
5.4,0.45,1.1,5,288,548.76,22.26,53.3,5.36,15,80.0,False
5.4,0.45,1.1,5,400,1049.17,30.05,53.3,4.79,15,85.0,False
5.4,0.45,1.1,10,150,928.52,20.2,58.1,7.64,18,96.0,False
5.4,0.45,1.1,10,200,809.03,25.35,55.1,6.77,18,90.0,False
5.4,0.45,1.1,10,288,955.1,24.07,55.1,7.3,17,95.0,False
5.4,0.45,1.1,10,400,702.0,19.59,52.9,10.33,19,94.0,False
5.4,0.45,1.1,15,150,1185.63,22.24,61.7,8.0,19,99.0,False
5.4,0.45,1.1,15,200,1111.94,18.83,61.2,10.25,17,94.0,False
5.4,0.45,1.1,15,288,1034.37,21.74,58.6,4.86,18,100.0,False
5.4,0.45,1.1,15,400,1030.32,20.11,57.7,4.01,18,101.0,False
5.4,0.45,1.1,20,150,948.39,26.29,53.7,7.14,18,102.0,False
5.4,0.45,1.1,20,200,1429.58,18.68,59.9,4.86,18,99.0,False
5.4,0.45,1.1,20,288,882.59,23.76,55.1,8.78,15,106.0,False
5.4,0.45,1.1,20,400,711.24,19.23,57.7,3.58,18,106.0,False
5.4,0.45,1.1,30,150,926.31,18.3,54.2,6.67,19,114.0,False
5.4,0.45,1.1,30,200,1218.65,18.47,57.3,11.18,17,105.0,False
5.4,0.45,1.1,30,288,781.69,21.15,56.4,5.35,16,117.0,False
5.4,0.45,1.1,30,400,721.89,25.7,55.1,4.76,16,117.0,False
5.4,0.45,1.2,5,150,608.62,24.94,52.9,5.37,15,86.0,False
5.4,0.45,1.2,5,200,780.36,24.69,55.5,5.53,15,83.0,False
5.4,0.45,1.2,5,288,522.29,26.05,48.0,1.49,14,81.0,False
5.4,0.45,1.2,5,400,249.79,30.05,49.8,0.41,12,88.0,False
5.4,0.45,1.2,10,150,451.57,27.35,54.2,6.14,18,100.0,False
5.4,0.45,1.2,10,200,641.51,30.53,50.7,5.97,16,100.0,False
5.4,0.45,1.2,10,288,879.16,26.51,52.9,5.68,14,106.0,False
5.4,0.45,1.2,10,400,724.07,29.14,51.5,2.67,13,106.0,False
5.4,0.45,1.2,15,150,640.33,24.04,55.1,6.81,17,112.0,False
5.4,0.45,1.2,15,200,1023.91,26.58,57.7,6.51,17,104.0,False
5.4,0.45,1.2,15,288,705.29,26.92,52.9,3.21,16,115.0,False
5.4,0.45,1.2,15,400,687.48,36.74,53.7,4.83,17,110.0,False
5.4,0.45,1.2,20,150,709.19,49.06,53.3,8.34,14,118.0,False
5.4,0.45,1.2,20,200,683.55,41.3,51.5,7.51,16,108.0,False
5.4,0.45,1.2,20,288,878.62,21.94,53.7,7.7,15,119.0,False
5.4,0.45,1.2,20,400,425.43,37.61,50.2,3.29,14,115.0,False
5.4,0.45,1.2,30,150,519.63,35.44,52.0,1.82,13,124.0,False
5.4,0.45,1.2,30,200,800.71,19.01,54.6,5.34,16,119.0,False
5.4,0.45,1.2,30,288,630.13,37.09,50.7,8.17,15,127.0,False
5.4,0.45,1.2,30,400,747.3,32.91,53.3,6.31,18,130.0,False
5.4,0.55,0.8,5,150,1408.88,18.39,58.1,6.67,19,52.0,False
5.4,0.55,0.8,5,200,1376.72,19.84,62.1,7.0,19,50.0,False
5.4,0.55,0.8,5,288,1634.48,19.84,64.8,5.06,19,52.0,False
5.4,0.55,0.8,5,400,1280.72,19.84,56.4,5.38,17,50.0,False
5.4,0.55,0.8,10,150,1357.79,20.4,65.6,5.52,17,60.0,False
5.4,0.55,0.8,10,200,1611.9,19.53,66.5,6.16,19,58.0,False
5.4,0.55,0.8,10,288,1644.2,19.81,66.1,6.63,19,56.0,False
5.4,0.55,0.8,10,400,1450.59,20.65,62.6,5.81,19,58.0,False
5.4,0.55,0.8,15,150,1270.72,18.7,63.0,6.9,18,63.0,False
5.4,0.55,0.8,15,200,1525.06,18.7,67.4,7.85,18,61.0,False
5.4,0.55,0.8,15,288,1582.39,19.26,63.0,5.28,18,62.0,False
5.4,0.55,0.8,15,400,1512.74,19.71,63.9,8.82,19,58.0,False
5.4,0.55,0.8,20,150,1392.09,18.71,63.4,6.61,17,62.0,False
5.4,0.55,0.8,20,200,1507.22,17.39,67.0,7.15,17,60.0,False
5.4,0.55,0.8,20,288,1782.12,18.01,64.8,7.56,18,64.0,False
5.4,0.55,0.8,20,400,1369.74,18.12,63.4,6.02,18,61.0,False
5.4,0.55,0.8,30,150,1676.98,18.26,68.3,9.8,18,65.0,False
5.4,0.55,0.8,30,200,1673.09,18.26,66.1,6.16,18,71.0,False
5.4,0.55,0.8,30,288,1434.86,18.27,59.9,6.26,17,71.0,False
5.4,0.55,0.8,30,400,1579.59,14.64,65.2,7.47,16,67.0,False
5.4,0.55,0.9,5,150,1335.04,18.81,57.3,4.31,18,63.0,False
5.4,0.55,0.9,5,200,1112.88,20.42,55.9,7.16,18,58.0,False
5.4,0.55,0.9,5,288,1300.59,18.39,59.9,7.39,19,56.0,False
5.4,0.55,0.9,5,400,1139.34,18.44,61.7,7.45,18,55.0,False
5.4,0.55,0.9,10,150,1265.17,20.43,59.9,6.67,19,68.0,False
5.4,0.55,0.9,10,200,1422.23,20.02,63.9,6.87,18,69.0,False
5.4,0.55,0.9,10,288,1268.91,19.56,60.8,6.71,18,67.0,False
5.4,0.55,0.9,10,400,965.77,19.36,57.7,7.97,18,67.0,False
5.4,0.55,0.9,15,150,1555.15,20.23,63.9,8.34,19,70.0,False
5.4,0.55,0.9,15,200,1418.13,19.5,63.9,9.11,19,74.0,False
5.4,0.55,0.9,15,288,1438.53,18.14,61.7,9.5,17,71.0,False
5.4,0.55,0.9,15,400,1412.26,18.14,63.0,5.52,17,73.0,False
5.4,0.55,0.9,20,150,1644.32,18.71,67.4,10.45,19,77.0,False
5.4,0.55,0.9,20,200,1516.6,18.71,65.6,6.28,17,71.0,False
5.4,0.55,0.9,20,288,1398.81,18.66,61.7,6.96,17,72.0,False
5.4,0.55,0.9,20,400,1396.76,18.66,65.2,5.67,17,74.0,False
5.4,0.55,0.9,30,150,1590.27,18.38,64.3,5.91,18,78.0,False
5.4,0.55,0.9,30,200,1626.46,18.38,63.0,5.57,18,82.0,False
5.4,0.55,0.9,30,288,1025.44,18.7,60.4,5.03,18,85.0,False
5.4,0.55,0.9,30,400,1505.85,18.86,61.2,8.18,18,82.0,False
5.4,0.55,1.0,5,150,929.58,18.04,56.4,5.06,16,68.0,False
5.4,0.55,1.0,5,200,1081.51,18.06,52.9,3.21,16,62.0,False
5.4,0.55,1.0,5,288,781.01,19.12,57.3,8.89,18,68.0,False
5.4,0.55,1.0,5,400,1292.65,18.48,57.7,7.03,19,63.0,False
5.4,0.55,1.0,10,150,1023.95,20.17,60.8,4.59,17,76.0,False
5.4,0.55,1.0,10,200,1403.33,21.01,65.2,4.81,18,74.0,False
5.4,0.55,1.0,10,288,1013.26,21.77,57.3,6.02,17,74.0,False
5.4,0.55,1.0,10,400,1024.25,20.48,52.0,6.6,18,78.0,False
5.4,0.55,1.0,15,150,1738.15,19.35,62.6,8.87,19,83.0,False
5.4,0.55,1.0,15,200,1130.93,20.06,58.1,7.21,16,80.0,False
5.4,0.55,1.0,15,288,1431.53,19.85,59.0,7.33,18,79.0,False
5.4,0.55,1.0,15,400,1413.47,19.79,58.6,10.84,18,80.0,False
5.4,0.55,1.0,20,150,1328.47,18.71,62.6,6.78,18,87.0,False
5.4,0.55,1.0,20,200,1357.76,18.71,59.5,11.74,18,83.0,False
5.4,0.55,1.0,20,288,1193.67,19.18,60.8,4.44,17,88.0,False
5.4,0.55,1.0,20,400,925.65,18.86,57.7,6.86,19,88.0,False
5.4,0.55,1.0,30,150,1413.74,20.96,59.5,5.2,19,91.0,False
5.4,0.55,1.0,30,200,1197.01,18.18,61.2,7.6,18,94.0,False
5.4,0.55,1.0,30,288,978.83,17.74,52.9,3.43,16,98.0,False
5.4,0.55,1.0,30,400,1122.77,17.69,59.5,8.39,18,94.0,False
5.4,0.55,1.1,5,150,896.7,18.78,57.3,8.3,17,76.0,False
5.4,0.55,1.1,5,200,677.2,18.04,55.1,3.87,17,72.0,False
5.4,0.55,1.1,5,288,827.04,18.84,56.4,2.64,17,72.0,False
5.4,0.55,1.1,5,400,899.81,21.2,57.7,4.83,17,74.0,False
5.4,0.55,1.1,10,150,1184.55,22.83,58.6,10.1,19,84.0,False
5.4,0.55,1.1,10,200,1017.45,21.72,57.7,4.1,17,80.0,False
5.4,0.55,1.1,10,288,736.28,30.48,57.3,5.46,15,88.0,False
5.4,0.55,1.1,10,400,938.9,22.69,55.9,5.98,17,87.0,False
5.4,0.55,1.1,15,150,975.14,26.98,54.2,10.15,17,89.0,False
5.4,0.55,1.1,15,200,1096.91,18.96,62.1,9.72,18,88.0,False
5.4,0.55,1.1,15,288,1089.12,18.06,58.1,5.6,17,94.0,False
5.4,0.55,1.1,15,400,1073.47,19.19,59.5,5.74,18,90.0,False
5.4,0.55,1.1,20,150,638.84,19.71,55.9,8.06,17,97.0,False
5.4,0.55,1.1,20,200,974.95,19.79,59.9,5.71,16,96.0,False
5.4,0.55,1.1,20,288,834.63,22.64,59.0,4.75,16,100.0,False
5.4,0.55,1.1,20,400,751.19,25.41,56.8,8.26,17,100.0,False
5.4,0.55,1.1,30,150,832.08,19.98,55.9,6.71,16,101.0,False
5.4,0.55,1.1,30,200,1318.79,17.58,53.7,6.76,17,102.0,False
5.4,0.55,1.1,30,288,717.83,24.31,52.0,8.27,17,106.0,False
5.4,0.55,1.1,30,400,1142.6,23.35,54.6,4.65,15,111.0,False
5.4,0.55,1.2,5,150,786.96,19.35,54.6,6.69,18,83.0,False
5.4,0.55,1.2,5,200,840.39,21.58,53.3,7.29,17,73.0,False
5.4,0.55,1.2,5,288,847.57,19.59,54.2,11.55,18,76.0,False
5.4,0.55,1.2,5,400,596.49,25.98,52.0,1.57,14,77.0,False
5.4,0.55,1.2,10,150,712.86,29.35,54.2,7.16,13,98.0,False
5.4,0.55,1.2,10,200,804.81,22.4,59.5,2.22,15,88.0,False
5.4,0.55,1.2,10,288,823.4,21.58,54.6,1.83,16,97.0,False
5.4,0.55,1.2,10,400,865.98,21.58,54.2,5.53,18,99.0,False
5.4,0.55,1.2,15,150,664.82,25.96,55.9,11.89,14,97.0,False
5.4,0.55,1.2,15,200,1022.67,20.22,55.5,5.06,18,94.0,False
5.4,0.55,1.2,15,288,839.61,18.95,53.3,7.72,16,105.0,False
5.4,0.55,1.2,15,400,818.11,20.84,59.9,8.56,19,106.0,False
5.4,0.55,1.2,20,150,681.78,33.82,52.9,6.48,17,106.0,False
5.4,0.55,1.2,20,200,811.54,27.52,58.1,8.64,16,101.0,False
5.4,0.55,1.2,20,288,517.26,28.23,54.2,6.68,17,108.0,False
5.4,0.55,1.2,20,400,493.53,30.1,51.5,2.82,15,110.0,False
5.4,0.55,1.2,30,150,875.03,26.05,53.3,4.35,16,117.0,False
5.4,0.55,1.2,30,200,838.39,19.15,52.9,4.64,16,112.0,False
5.4,0.55,1.2,30,288,690.25,24.66,55.1,6.49,18,117.0,False
5.4,0.55,1.2,30,400,669.68,33.78,53.7,6.0,15,117.0,False
5.4,0.65,0.8,5,150,1297.94,21.15,57.7,6.42,17,48.0,False
5.4,0.65,0.8,5,200,1523.47,21.15,62.6,7.63,18,49.0,False
5.4,0.65,0.8,5,288,1412.94,21.15,62.1,7.19,17,49.0,False
5.4,0.65,0.8,5,400,1372.84,20.19,58.6,6.67,17,49.0,False
5.4,0.65,0.8,10,150,1669.95,19.45,63.4,7.91,18,55.0,False
5.4,0.65,0.8,10,200,1745.58,19.45,67.0,7.37,19,55.0,False
5.4,0.65,0.8,10,288,1385.15,19.45,65.6,7.95,17,55.0,False
5.4,0.65,0.8,10,400,1465.5,19.45,66.1,9.44,18,56.0,False
5.4,0.65,0.8,15,150,1499.1,19.57,62.6,7.26,19,56.0,False
5.4,0.65,0.8,15,200,1638.29,19.65,70.5,9.61,19,57.0,False
5.4,0.65,0.8,15,288,1465.88,19.99,67.0,10.07,18,56.0,False
5.4,0.65,0.8,15,400,1510.01,18.78,64.8,6.42,19,53.0,False
5.4,0.65,0.8,20,150,1529.09,18.95,64.8,7.26,17,61.0,False
5.4,0.65,0.8,20,200,1631.58,17.73,63.0,6.91,19,61.0,False
5.4,0.65,0.8,20,288,1596.93,17.53,66.1,7.09,18,65.0,False
5.4,0.65,0.8,20,400,1833.7,18.01,67.8,8.21,18,61.0,False
5.4,0.65,0.8,30,150,1809.35,18.61,67.4,4.8,18,62.0,False
5.4,0.65,0.8,30,200,1791.56,19.97,65.2,9.3,18,65.0,False
5.4,0.65,0.8,30,288,1473.35,18.62,64.8,4.74,18,65.0,False
5.4,0.65,0.8,30,400,1592.06,14.66,62.1,9.16,18,60.0,False
5.4,0.65,0.9,5,150,1282.21,21.26,58.1,9.07,17,60.0,False
5.4,0.65,0.9,5,200,1096.69,20.28,58.1,3.43,16,52.0,False
5.4,0.65,0.9,5,288,1207.24,20.23,58.6,7.45,17,59.0,False
5.4,0.65,0.9,5,400,1076.12,20.25,54.2,5.69,17,53.0,False
5.4,0.65,0.9,10,150,1325.37,21.14,64.8,6.75,19,62.0,False
5.4,0.65,0.9,10,200,1408.37,19.43,63.0,6.29,18,64.0,False
5.4,0.65,0.9,10,288,1399.39,20.0,60.4,6.94,17,64.0,False
5.4,0.65,0.9,10,400,1194.88,19.94,63.4,7.41,19,59.0,False
5.4,0.65,0.9,15,150,1015.9,18.86,62.6,8.29,17,70.0,False
5.4,0.65,0.9,15,200,2025.69,18.84,70.5,6.34,19,64.0,False
5.4,0.65,0.9,15,288,1499.26,20.14,68.7,8.5,19,66.0,False
5.4,0.65,0.9,15,400,1199.91,18.25,60.8,8.28,18,64.0,False
5.4,0.65,0.9,20,150,1013.13,18.95,59.0,5.9,18,67.0,False
5.4,0.65,0.9,20,200,1610.34,19.7,68.7,7.83,16,67.0,False
5.4,0.65,0.9,20,288,1432.68,19.28,65.6,6.37,18,69.0,False
5.4,0.65,0.9,20,400,1716.93,19.22,67.4,8.64,17,72.0,False
5.4,0.65,0.9,30,150,1615.88,19.3,68.3,8.52,17,73.0,False
5.4,0.65,0.9,30,200,1361.22,19.34,61.7,6.83,19,75.0,False
5.4,0.65,0.9,30,288,1693.52,18.18,62.6,6.68,16,78.0,False
5.4,0.65,0.9,30,400,1394.76,19.35,60.8,6.57,17,76.0,False
5.4,0.65,1.0,5,150,856.92,19.79,53.7,6.81,19,63.0,False
5.4,0.65,1.0,5,200,958.71,19.78,58.1,4.81,15,62.0,False
5.4,0.65,1.0,5,288,781.12,20.68,56.8,5.76,17,64.0,False
5.4,0.65,1.0,5,400,795.83,19.64,58.6,9.41,18,61.0,False
5.4,0.65,1.0,10,150,721.23,22.31,56.4,8.99,17,69.0,False
5.4,0.65,1.0,10,200,1259.87,21.05,61.2,10.85,17,65.0,False
5.4,0.65,1.0,10,288,1023.38,22.01,59.0,8.19,18,69.0,False
5.4,0.65,1.0,10,400,1244.46,21.97,58.6,5.54,18,75.0,False
5.4,0.65,1.0,15,150,1306.76,19.98,59.5,5.82,17,72.0,False
5.4,0.65,1.0,15,200,1390.2,19.01,63.4,8.17,19,74.0,False
5.4,0.65,1.0,15,288,1144.26,19.09,59.0,13.87,19,75.0,False
5.4,0.65,1.0,15,400,1366.59,19.21,62.6,7.44,18,75.0,False
5.4,0.65,1.0,20,150,1227.17,20.84,59.0,7.2,18,78.0,False
5.4,0.65,1.0,20,200,1596.44,22.56,61.2,8.58,16,76.0,False
5.4,0.65,1.0,20,288,1115.91,19.97,59.9,6.2,19,79.0,False
5.4,0.65,1.0,20,400,1299.64,20.21,64.3,3.87,18,79.0,False
5.4,0.65,1.0,30,150,1294.43,19.46,65.6,12.3,17,84.0,False
5.4,0.65,1.0,30,200,965.07,19.01,59.5,4.96,18,83.0,False
5.4,0.65,1.0,30,288,937.6,18.75,61.7,4.31,18,87.0,False
5.4,0.65,1.0,30,400,1067.13,17.95,55.5,4.98,15,86.0,False
5.4,0.65,1.1,5,150,742.06,19.72,55.5,4.02,16,67.0,False
5.4,0.65,1.1,5,200,1074.42,19.58,55.9,5.93,18,69.0,False
5.4,0.65,1.1,5,288,728.43,19.1,60.8,8.68,17,68.0,False
5.4,0.65,1.1,5,400,822.33,24.69,53.7,2.26,16,66.0,False
5.4,0.65,1.1,10,150,940.82,20.27,59.9,5.19,16,82.0,False
5.4,0.65,1.1,10,200,1230.46,22.47,62.6,7.08,18,75.0,False
5.4,0.65,1.1,10,288,897.99,24.89,60.8,8.09,16,84.0,False
5.4,0.65,1.1,10,400,895.85,21.74,58.1,6.85,15,79.0,False
5.4,0.65,1.1,15,150,1326.98,25.11,59.5,9.33,18,85.0,False
5.4,0.65,1.1,15,200,1086.18,19.09,58.1,7.16,19,80.0,False
5.4,0.65,1.1,15,288,1168.29,19.41,58.6,8.45,16,83.0,False
5.4,0.65,1.1,15,400,1244.11,19.41,59.5,8.14,19,80.0,False
5.4,0.65,1.1,20,150,768.56,18.8,56.8,4.39,18,90.0,False
5.4,0.65,1.1,20,200,1066.47,20.88,60.4,5.84,17,87.0,False
5.4,0.65,1.1,20,288,1079.06,19.36,58.6,5.38,18,92.0,False
5.4,0.65,1.1,20,400,907.81,19.37,57.3,6.03,16,90.0,False
5.4,0.65,1.1,30,150,1147.42,24.11,59.9,8.46,17,94.0,False
5.4,0.65,1.1,30,200,987.86,17.12,58.1,8.5,18,92.0,False
5.4,0.65,1.1,30,288,867.22,17.82,56.4,4.63,17,98.0,False
5.4,0.65,1.1,30,400,1312.68,18.41,59.0,8.38,18,98.0,False
5.4,0.65,1.2,5,150,653.13,21.83,54.6,4.27,17,71.0,False
5.4,0.65,1.2,5,200,575.84,21.84,53.3,3.98,15,71.0,False
5.4,0.65,1.2,5,288,540.63,21.1,53.3,4.62,16,75.0,False
5.4,0.65,1.2,5,400,711.83,18.55,55.9,7.66,17,72.0,False
5.4,0.65,1.2,10,150,929.93,20.95,53.7,5.34,18,89.0,False
5.4,0.65,1.2,10,200,982.01,19.94,57.7,7.5,16,81.0,False
5.4,0.65,1.2,10,288,789.92,21.57,54.2,6.63,15,84.0,False
5.4,0.65,1.2,10,400,641.12,24.35,53.3,5.11,16,86.0,False
5.4,0.65,1.2,15,150,784.96,23.37,59.0,8.25,18,91.0,False
5.4,0.65,1.2,15,200,876.98,19.56,59.0,5.32,16,86.0,False
5.4,0.65,1.2,15,288,854.98,19.52,52.9,5.03,16,92.0,False
5.4,0.65,1.2,15,400,996.13,20.13,58.6,9.46,18,94.0,False
5.4,0.65,1.2,20,150,954.71,19.06,58.6,9.21,17,99.0,False
5.4,0.65,1.2,20,200,994.11,25.47,60.4,9.07,16,95.0,False
5.4,0.65,1.2,20,288,931.37,23.54,57.3,8.01,18,99.0,False
5.4,0.65,1.2,20,400,834.29,21.13,54.2,4.31,18,101.0,False
5.4,0.65,1.2,30,150,963.1,34.35,55.1,3.01,16,106.0,False
5.4,0.65,1.2,30,200,844.9,28.12,53.7,5.27,16,99.0,False
5.4,0.65,1.2,30,288,793.13,21.22,54.6,9.49,14,107.0,False
